Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

8.05639495e+01	2023-05-22T18:50:54.007921	-3.00000000e-01	-3.18500000e-11	9.41915228e+09	218
8.09310089e+01	2023-05-22T18:50:54.368241	-3.00000000e-01	-1.97300000e-11	1.52052712e+10	219
8.13021306e+01	2023-05-22T18:50:54.738245	-3.00000000e-01	-7.04100000e-11	4.26075841e+09	220
8.16724717e+01	2023-05-22T18:50:55.108465	-3.00000000e-01	7.22000000e-12	-4.15512465e+10	221
8.20446457e+01	2023-05-22T18:50:55.488545	-3.00000000e-01	-9.79500000e-11	3.06278714e+09	222
8.24146483e+01	2023-05-22T18:50:55.858540	-3.00000000e-01	2.67000000e-11	-1.12359551e+10	223
8.27874820e+01	2023-05-22T18:50:56.228892	-3.00000000e-01	-1.00980000e-10	2.97088532e+09	224
8.31606013e+01	2023-05-22T18:50:56.599346	-3.00000000e-01	1.52800000e-11	-1.96335079e+10	225
8.35355626e+01	2023-05-22T18:50:56.979439	-3.00000000e-01	-7.98900000e-11	3.75516335e+09	226
8.39042032e+01	2023-05-22T18:50:57.339728	-3.00000000e-01	-1.44400000e-11	2.07756233e+10	227
8.42758775e+01	2023-05-22T18:50:57.719825	-3.00000000e-01	-4.36500000e-11	6.87285223e+09	228
8.46400922e+01	2023-05-22T18:50:58.080158	-3.00000000e-01	-5.40300000e-11	5.55247085e+09	229
8.50196234e+01	2023-05-22T18:50:58.460232	-3.00000000e-01	-3.29500000e-11	9.10470410e+09	230
8.53895279e+01	2023-05-22T18:50:58.830561	-3.00000000e-01	-8.81500000e-11	3.40328985e+09	231
8.57671300e+01	2023-05-22T18:50:59.210761	-3.00000000e-01	2.16000000e-11	-1.38888889e+10	232
8.61316278e+01	2023-05-22T18:50:59.570889	-3.00000000e-01	-1.01880000e-10	2.94464075e+09	233
8.65005908e+01	2023-05-22T18:50:59.940896	-3.00000000e-01	3.57300000e-11	-8.39630563e+09	234
8.68750877e+01	2023-05-22T18:51:00.310893	-3.00000000e-01	-8.99500000e-11	3.33518621e+09	235
8.72566681e+01	2023-05-22T18:51:00.700746	-3.00000000e-01	-1.48000000e-12	2.02702703e+11	236
8.76168216e+01	2023-05-22T18:51:01.060804	-3.00000000e-01	-5.70700000e-11	5.25670230e+09	237
8.79866823e+01	2023-05-22T18:51:01.430810	-3.00000000e-01	-3.68800000e-11	8.13449024e+09	238
8.83668658e+01	2023-05-22T18:51:01.810834	-3.00000000e-01	-1.58000000e-11	1.89873418e+10	239
8.87294107e+01	2023-05-22T18:51:02.171216	-3.00000000e-01	-7.75700000e-11	3.86747454e+09	240
8.91024147e+01	2023-05-22T18:51:02.541221	-3.00000000e-01	1.71500000e-11	-1.74927114e+10	241
